1,4.67391304347826
2,6.04672897196262
3,5.4
4,5.10526315789474
5,7.31067961165049
6,7.43030303030303
7,6.78651685393258
8,6.3
9,4.13333333333333
10,6.53896103896104
11,6.47619047619048
12,6.82608695652174
13,8.65714285714286
14,6.2
15,6.66666666666667
16,6.9
17,7.97647058823529
18,3.84210526315789
19,6.42105263157895
20,6.21865889212828
21,5.94444444444444
22,8.29166666666667
23,4.57142857142857
24,5.80689655172414
25,7.41666666666667
26,5.93181818181818
27,5.09523809523809
28,7.51381215469613
29,5.36842105263158
30,7.9448275862069
31,5.42647058823529
32,7.10152284263959
33,6.29807692307692
34,7.70707070707071
35,7.65027322404372
36,5.58064516129032
37,5.21212121212121
38,7.72727272727273
39,6.47619047619048
40,6.5631067961165
41,4.5
42,5.40909090909091
43,6.55
44,5.66666666666667
45,5.63157894736842
46,4.56521739130435
47,7.43157894736842
48,3.7511961722488
49,5.375
50,6.925
51,6.82978723404255
52,6.84269662921348
53,7.57460317460317
54,6.21052631578947
55,6
56,7.09259259259259
57,6.27536231884058
58,7.3125
59,4.51923076923077
60,5.44
61,6.59444444444444
62,4.37142857142857
63,4.52
64,4.31428571428571
65,4.52083333333333
66,6.25
67,6.29761904761905
68,5.28739002932551
69,8.05128205128205
70,5.94736842105263
71,3.99130434782609
72,4.86229508196721
73,6.33333333333333
74,5.05454545454545
75,7.03973509933775
76,5.75
77,6
78,3.76785714285714
79,4.68421052631579
80,7.13636363636364
81,4.72727272727273
82,5.29166666666667
83,4.73684210526316
84,4.73684210526316
85,4.39755351681957
86,5.49608355091384
87,6.1
88,6.54166666666667
89,9.40816326530612
90,3.41975308641975
91,5.75555555555556
92,7.63529411764706
93,4.33611111111111
94,6.14545454545455
95,6.57758620689655
96,4.3695652173913
97,5.22727272727273
98,6.6875
99,6.23809523809524
100,6.81372549019608
101,4
102,7.09876543209877
103,6.82022471910112
104,5.35294117647059
105,4.86206896551724
106,5.80459770114942
107,5.40909090909091
108,2.97058823529412
109,2.98830409356725
110,5.52631578947368
111,6.4950495049505
112,6.17105263157895
113,4.52380952380952
114,6.62732919254658
115,6.24615384615385
116,7.79640718562874
117,6.29166666666667
118,5.95774647887324
119,6.3866090712743
120,4.47368421052632
121,5.29605263157895
122,6.66265060240964
123,6.47368421052632
124,5.27542932628798
125,6.44444444444444
126,4.88
127,5.36708860759494
128,7.19718309859155
129,7.86206896551724
130,6.56
131,5.91970802919708
132,4.85
133,6.2962962962963
134,5.27272727272727
135,8.69072164948454
136,5.4
137,5.38095238095238
138,5.48387096774194
139,3.90740740740741
140,6.45205479452055
141,7.76470588235294
142,7.56818181818182
143,4.92682926829268
144,7.56
145,8.06382978723404
146,5.95238095238095
147,6.54074074074074
148,4.66315789473684
149,7.42686567164179
150,3.08571428571429
151,4.21875
152,5.42105263157895
153,7.45762711864407
154,5.33333333333333
155,3.03921568627451
156,6.41780821917808
157,8.29090909090909
158,6.94736842105263
159,6.52631578947368
160,4.60714285714286
161,8.86363636363636
162,5.4390243902439
163,5.12931034482759
164,6.12608695652174
165,5.53424657534247
166,6.1551724137931
167,5.40740740740741
168,5.92035398230088
169,6.0507614213198
170,6.09523809523809
171,5.19148936170213
172,7.88823529411765
173,6.89887640449438
174,6.37234042553191
175,3.92763157894737
176,5.53994490358127
177,6.37113402061856
178,7.68965517241379
179,6.14583333333333
180,5.06
181,8.4125
182,4.81372549019608
183,5.56637168141593
184,4.30588235294118
185,5.59090909090909
186,6.15584415584416
187,5.69558359621451
188,5.82481751824818
189,6.42857142857143
190,7.64516129032258
191,4.09523809523809
192,3.91891891891892
193,7.64628820960699
194,6.55017301038062
195,6.51612903225806
196,5.62866449511401
197,5.57142857142857
198,5.94736842105263
199,5.58181818181818
200,5.94736842105263
201,6.83333333333333
202,5.14814814814815
203,5.36842105263158
204,6.796875
205,6.2093023255814
206,6.27464788732394
207,4.21192052980132
208,6.69178082191781
209,5.63265306122449
210,7.51612903225806
211,5.71052631578947
212,5.16129032258065
213,5.12765957446809
214,5.26966292134831
215,4.82608695652174
216,6.32142857142857
217,6.86976744186047
218,2.6969696969697
219,5.68888888888889
220,6.06535947712418
221,6
222,6.33333333333333
223,5.52482269503546
224,6.47058823529412
225,4.375
226,5.908
227,4.19444444444444
228,4.65957446808511
229,3.79781420765027
230,5.96153846153846
231,6.13333333333333
232,5.16666666666667
233,6.54838709677419
234,3.11188811188811
235,5.58966074313409
236,6.53448275862069
237,7.12048192771084
238,4.41333333333333
239,3.78723404255319
240,3.51851851851852
241,8.06024096385542
242,6.33663366336634
243,7.76470588235294
244,7.52173913043478
245,5.52380952380952
246,6.47826086956522
247,6.50485436893204
248,4.225
249,6.625
250,6.15
251,6.85
252,6.26315789473684
253,5.13513513513514
254,6.28813559322034
255,6.34042553191489
256,6.34782608695652
257,4.84210526315789
258,4.72549019607843
259,4.82222222222222
260,7.33333333333333
261,5.35
262,4.34682080924855
263,6.36842105263158
264,8.06451612903226
265,8.39655172413793
266,3.28901734104046
267,5.37662337662338
268,4.67045454545455
269,7.03636363636364
270,6.5859375
271,2.76
272,7.32467532467532
273,5.02414654454621
274,7.72916666666667
275,5.09523809523809
276,8.51388888888889
277,7.33435582822086
278,5.67
279,6.36206896551724
280,6.37158469945355
281,8.1031746031746
282,6.22222222222222
283,7.2247191011236
284,3.74285714285714
285,4.05952380952381
286,4.11764705882353
287,4.6
288,6.72222222222222
289,5.80188679245283
290,7.44444444444444
291,6.47058823529412
292,4.98086124401914
293,7.55555555555556
294,7
295,5.875
296,6.63157894736842
297,5.19607843137255
298,4.80952380952381
299,8.14166666666667
300,5.78947368421053
301,3.56756756756757
302,5.75675675675676
303,5.25838926174497
304,4.59574468085106
305,6.12037037037037
306,3.72093023255814
307,4.82758620689655
308,5.72013651877133
309,6.15126050420168
310,6.01639344262295
311,6.43298969072165
312,7.18897637795276
313,6.22727272727273
314,5.51190476190476
315,5.54545454545455
316,6.33333333333333
317,5.5
318,4.18604651162791
319,5.61111111111111
320,6.45
321,6.40092165898618
322,7.22916666666667
323,6.05555555555556
324,6.22222222222222
325,6.20833333333333
326,7.41558441558442
327,4.28888888888889
328,6.41441441441441
329,5.38095238095238
330,6.63636363636364
331,7.80412371134021
332,6.44791666666667
333,8.25
334,6.28813559322034
335,5.33333333333333
336,6
337,5.85714285714286
338,5.44
339,4.94736842105263
340,6.09523809523809
341,5.70967741935484
342,7.09459459459459
343,4.90988372093023
344,6.24468085106383
345,6.14285714285714
346,3.875
347,6.77272727272727
348,5.29411764705882
349,5.15540540540541
350,5.8695652173913
351,6.18181818181818
352,8.38157894736842
353,6.4635761589404
354,6.13636363636364
355,6.38095238095238
356,6.38095238095238
357,7.45454545454545
358,5.76666666666667
359,4.31818181818182
360,7.23809523809524
361,7.39285714285714
362,7.36170212765957
363,6.49333333333333
364,7.5748031496063
365,6.14285714285714
366,6.36842105263158
367,4.75274725274725
368,6.38888888888889
369,5.31578947368421
370,6.51923076923077
371,6.80701754385965
372,5.77399380804954
373,4.85
374,5.23214285714286
375,7.56603773584906
376,4.88888888888889
377,4.1304347826087
378,6.6140350877193
379,8.55555555555556
380,4.19148936170213
381,6.75862068965517
382,4.07843137254902
383,4.73913043478261
384,5.86885245901639
385,6.66949152542373
386,5.4
387,5.3476821192053
388,7.96842105263158
389,5.93548387096774
390,7.04166666666667
391,6.58
392,7.32394366197183
393,4.75238095238095
394,8.224
395,6.55639097744361
396,5.10824742268041
397,7.57954545454545
398,7.79545454545455
399,9.12
400,4.38636363636364
401,5.48387096774194
402,6.52
403,6.36170212765957
404,3.40677966101695
405,8.58904109589041
406,6.28
407,6.85882352941176
408,3.92
409,3.92934782608696
410,7.32038834951456
411,7.41666666666667
412,8.27385892116183
413,7.03896103896104
414,3.38509316770186
415,5.18181818181818
416,4.65714285714286
417,7.35869565217391
418,5.725
419,5.25
420,5.25641025641026
421,5.25925925925926
422,6.73737373737374
423,5.63333333333333
424,5.68421052631579
425,6.81707317073171
426,5.125
427,5.6
428,6.46153846153846
429,4.79411764705882
430,9.02840909090909
431,6.91919191919192
432,5.53846153846154
433,3.51764705882353
434,3.93617021276596
435,5.69230769230769
436,5.125
437,4.56962025316456
438,5.07317073170732
439,6.80952380952381
440,5.31007751937984
441,3.38383838383838
442,5.69060773480663
443,5.48780487804878
444,4.59259259259259
445,7.1869918699187
446,6.37037037037037
447,4.40268456375839
448,6.04950495049505
449,5.94285714285714
450,4.11382113821138
451,5.17391304347826
452,4.34782608695652
453,5.11111111111111
454,7.2027027027027
455,6.42553191489362
456,7.1875
457,5.64
458,5.98373983739837
459,7.17391304347826
460,5.45714285714286
461,6.2972972972973
462,8.57377049180328
463,7.5
464,6.61261261261261
465,3.67088607594937
466,5.57692307692308
467,5.125
468,3.97872340425532
469,4.63636363636364
470,8.46153846153846
471,3.46875
472,5.26470588235294
473,5.61904761904762
474,5.62121212121212
475,7.5
476,3.60344827586207
477,6.86695278969957
478,7.07142857142857
479,4.6875
480,7.95833333333333
481,6.30350944851523
482,4.33333333333333
483,5.15277777777778
484,6.63013698630137
485,3.78260869565217
486,5.50515463917526
487,6.1530612244898
488,8.3125
489,4.72222222222222
490,6.32467532467532
491,6.87837837837838
492,4.78571428571429
493,6.01204819277108
494,6.34782608695652
495,5.95652173913043
496,4.7906976744186
497,6.02941176470588
498,4.39130434782609
499,6.36363636363636
500,4.72727272727273
501,6.49462365591398
502,7.71264367816092
503,5.83333333333333
504,3.34529147982063
505,5.86538461538461
506,7.35
507,5.4
508,7.72
509,5.09523809523809
510,6.96296296296296
511,6.58860759493671
512,4.78472222222222
513,5.86516853932584
514,7.8848167539267
515,6.90625
516,6.36842105263158
517,7.89677419354839
518,6.07070707070707
519,5.42105263157895
520,8.5
521,5.76923076923077
522,6.8
523,7.42105263157895
524,6.74193548387097
525,8.24210526315789
526,8.16239316239316
527,5.2875
528,7
529,5.03012048192771
530,6.75
531,6.75
532,4.62162162162162
533,4.3304347826087
534,7.95428571428571
535,5.86363636363636
536,4.82758620689655
537,6.85542168674699
538,5.7741935483871
539,7.94927536231884
540,5.85
541,5.75757575757576
542,5.96875
543,5.22727272727273
544,6.39506172839506
545,6.12871287128713
546,5.3
547,5.26315789473684
548,7.16326530612245
549,3.29166666666667
550,3.67021276595745
551,4.52307692307692
552,3.78947368421053
553,4.09627329192547
554,4.21428571428571
555,4.75
556,4.75862068965517
557,4.90243902439024
558,7.67676767676768
559,6.86792452830189
560,6.00546448087432
561,6.66666666666667
562,5.64285714285714
563,7.96551724137931
564,7.56880733944954
565,6.11111111111111
566,7.84042553191489
567,6.34782608695652
568,5.12244897959184
569,7.08
570,5.12413793103448
571,4.68421052631579
572,7.84795321637427
573,8.176
574,6.73684210526316
575,6.875
576,5.78947368421053
577,7.90140845070423
578,4.94594594594595
579,8
580,4.74468085106383
581,6.66292134831461
582,3.40414507772021
583,7.52380952380952
584,7.48275862068965
585,6.44247787610619
586,4.35911602209945
587,6.27091633466135
588,4.66
589,6.41964285714286
590,7.51388888888889
591,5.96141479099678
592,6.15686274509804
593,7.75
594,6.31764705882353
595,7.96178343949045
596,5.67741935483871
597,5.86363636363636
598,6.21052631578947
599,6.36708860759494
600,4.30232558139535
601,5.31578947368421
602,3.488
603,4.97899159663866
604,6.13013698630137
605,6.53846153846154
606,6.15833333333333
607,6.46428571428571
608,6.06666666666667
609,3.9047619047619
610,6.1
611,5.35483870967742
612,6.49557522123894
613,6.16888888888889
614,6.44444444444444
615,6.61904761904762
616,6.6
617,7.36686390532544
618,4.22388059701493
